tx_id,date,sender_address,receiver_address,moniker,token,amount,fee_token,fee_amount,test
E376C8E758B63D49A88CF5F3F90BCC495BF22607E190BC36AB3818EF8F521169,2022-12-09 16:07:51 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Moon Platoon,uluna,0,uluna,0,true
E376C8E758B63D49A88CF5F3F90BCC495BF22607E190BC36AB3818EF8F521169,2022-12-09 16:07:51 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1j4cc2p4f4t4m3z37gumr6cr64vm605aa4wmcyf,Moon Platoon,uluna,0,uluna,0,true
CF4859580F107730511A20B30D133638A74F241F41D99403A703ED69F9AAD960,2022-12-09 16:07:08 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,coinhall.org,uluna,10006,uluna,2016,true
CF4859580F107730511A20B30D133638A74F241F41D99403A703ED69F9AAD960,2022-12-09 16:07:08 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1ge3vqn6cjkk2xkfwpg5ussjwxvahs2f6at87yp,coinhall.org,uluna,4753,uluna,5253,true
C6806AD41CB209E326BE9E6080D385100DDCFCCA3A86D1BA81C4B32784533904,2022-12-09 16:06:31 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1lelhxdzwn9ddecv6sv0kcxj5tguurxnzcfs5wf,Orbital Command,uluna,95,uluna,9914,true
C6806AD41CB209E326BE9E6080D385100DDCFCCA3A86D1BA81C4B32784533904,2022-12-09 16:06:31 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Orbital Command,uluna,10009,uluna,2072,true
CE8B74B9CE48A1C6DB76ABD7DE594E097A458245628890744536FAE930BAEC13,2022-12-09 16:06:19 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1ygwhuksjq3nymd9n8kmceaxd3vxv97u7ja33aj,FreshLUNA.com,uluna,95,uluna,9914,true
CE8B74B9CE48A1C6DB76ABD7DE594E097A458245628890744536FAE930BAEC13,2022-12-09 16:06:19 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,FreshLUNA.com,uluna,10009,uluna,2080,true
E07803AF5806770747260498C72B3A10E41AE4D95C8D2FA35EA08A5906D529B4,2022-12-09 16:05:55 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1cqc26lnatzxvu0z5nd4yx8m4ecllkm7jlakwrw,CAPAPULT,uluna,475,uluna,9534,true
E07803AF5806770747260498C72B3A10E41AE4D95C8D2FA35EA08A5906D529B4,2022-12-09 16:05:55 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,CAPAPULT,uluna,10009,uluna,2078,true
66EB5A114D7D65DE0158A8F035B8B2ED75E8D7531FABBF1460D8468E77A561D3,2022-12-09 16:05:43 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy," polkachu.com",uluna,10003,uluna,2047,true
66EB5A114D7D65DE0158A8F035B8B2ED75E8D7531FABBF1460D8468E77A561D3,2022-12-09 16:05:43 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1rr2g4z2ch4cqwl8s70yj94a5l2vakg0v36nmjh," polkachu.com",uluna,95,uluna,9908,true
3663E38D9AFD27C917EA97AC823AD3C8DC1F68555A83EAE3406871002213C3A6,2022-12-09 16:05:25 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1e4sju9ya52l8ndjcneut4hg52y228360j0w86r,syncnode,uluna,2852,uluna,7156,true
3663E38D9AFD27C917EA97AC823AD3C8DC1F68555A83EAE3406871002213C3A6,2022-12-09 16:05:25 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,syncnode,uluna,10008,uluna,2095,true
E1C9C0C1F8C529668974598E8B43766E0B327E20E721CB4DCE06AA14455076EE,2022-12-09 16:05:19 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1u8lglu36g5x6shp2xyd35hcs45x9cvmj6tmvd8,Enigma,uluna,7606,uluna,2402,true
E1C9C0C1F8C529668974598E8B43766E0B327E20E721CB4DCE06AA14455076EE,2022-12-09 16:05:19 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Enigma,uluna,10008,uluna,2040,true
885CB69C2BCB48060449D2B968691D4477E41C1248C9F16B9C93B4001E95612D,2022-12-09 16:04:37 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,🔥 LUNC DAO 🔥,uluna,0,uluna,0,true
885CB69C2BCB48060449D2B968691D4477E41C1248C9F16B9C93B4001E95612D,2022-12-09 16:04:37 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1tz203ptlsfs8c63f2j0d0872pt5frjrvtfg0vd,🔥 LUNC DAO 🔥,uluna,950,uluna,9059,true
7D6919335B8E9CF39ADC9A6EDEB74730FF1B13821B80355D497AEAF410A2A988,2022-12-09 16:04:31 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Synergy Nodes,uluna,10009,uluna,2059,true
7D6919335B8E9CF39ADC9A6EDEB74730FF1B13821B80355D497AEAF410A2A988,2022-12-09 16:04:31 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1tm0xkark2ufecmdhgaaw7gqsycyt4qag6py8x6,Synergy Nodes,uluna,95,uluna,9914,true
902C1302FC3A499F0CA9FF21E067D629F03CA94F8E2BBD401DF43FA22BEFE9C6,2022-12-09 16:04:25 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,PFC - Panama Flower Company,uluna,10004,uluna,2007,true
902C1302FC3A499F0CA9FF21E067D629F03CA94F8E2BBD401DF43FA22BEFE9C6,2022-12-09 16:04:25 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1hr7svdp2rga9vf3ry95sx7g5wyspgwmg96vqg5,PFC - Panama Flower Company,uluna,6557,uluna,3447,true
0472524289B26BAFE121117E6AD8440024D524003E60AB0FAC6FB0ADFD358A6E,2022-12-09 16:04:07 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper199fjq4rnfvz24cktl8cervx8h8e90rukmgdv5x,✅ CryptoCrew - 100% MEV revenue to $LUNA stakers! #IBCgang #REstake,uluna,95,uluna,9912,true
0472524289B26BAFE121117E6AD8440024D524003E60AB0FAC6FB0ADFD358A6E,2022-12-09 16:04:07 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,✅ CryptoCrew - 100% MEV revenue to $LUNA stakers! #IBCgang #REstake,uluna,10007,uluna,2004,true
284EB4C0A6B90F1D9766A8BBBAF1919E8782A12AEF22D9B78F8B315B7BCB5B32,2022-12-09 16:04:01 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Gidorah,uluna,10009,uluna,2052,true
284EB4C0A6B90F1D9766A8BBBAF1919E8782A12AEF22D9B78F8B315B7BCB5B32,2022-12-09 16:04:01 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper13qjxhnw98lm36rxc9yjakkmulhpv7zctdhcl03,Gidorah,uluna,9413,uluna,596,true
4B5622712B262AB46D04A9C93973B56116AD6A652C50BFAAD010B49BAD66169D,2022-12-09 16:02:12 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Orbital Command,uluna,10008,uluna,2069,true
4B5622712B262AB46D04A9C93973B56116AD6A652C50BFAAD010B49BAD66169D,2022-12-09 16:02:12 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1lelhxdzwn9ddecv6sv0kcxj5tguurxnzcfs5wf,Orbital Command,uluna,95,uluna,9913,true
6F1CBEAA06653A67917B4BAF61D718DAC93DFAA439E997BDE07CBD2065ABEDFB,2022-12-09 16:01:17 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1ge3vqn6cjkk2xkfwpg5ussjwxvahs2f6at87yp,coinhall.org,uluna,4754,uluna,5255,true
6F1CBEAA06653A67917B4BAF61D718DAC93DFAA439E997BDE07CBD2065ABEDFB,2022-12-09 16:01:17 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,coinhall.org,uluna,10009,uluna,2075,true
1510D429DC12F94C4E5A33B511AB7DED84D6044AE1550207FD08AED0D53EAD9F,2022-12-09 15:59:34 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy," polkachu.com",uluna,10009,uluna,2033,true
1510D429DC12F94C4E5A33B511AB7DED84D6044AE1550207FD08AED0D53EAD9F,2022-12-09 15:59:34 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1rr2g4z2ch4cqwl8s70yj94a5l2vakg0v36nmjh," polkachu.com",uluna,95,uluna,9914,true
D6BB1DAE1B41B2010780FD1280891839F880A152851F95F3F2742760AD020016,2022-12-09 15:58:19 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1q8w4u2wyhx574m70gwe8km5za2ptanny9mnqy3,Ceres Ventures,uluna,0,uluna,0,true
D6BB1DAE1B41B2010780FD1280891839F880A152851F95F3F2742760AD020016,2022-12-09 15:58:19 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Ceres Ventures,uluna,0,uluna,0,true
C680F7C58137FB1BE7415A7A820B9BC4927E0A685E21DB0F3E1773D386AFB1E8,2022-12-09 15:58:07 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1e4sju9ya52l8ndjcneut4hg52y228360j0w86r,syncnode,uluna,2852,uluna,7157,true
C680F7C58137FB1BE7415A7A820B9BC4927E0A685E21DB0F3E1773D386AFB1E8,2022-12-09 15:58:07 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,syncnode,uluna,10009,uluna,2080,true
56BBCBD3710A90E74312356B735CB3C226E41B9E0432EE25323ACD74DD5980DF,2022-12-09 15:57:55 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1l9mchtvqgvpyskgtemsrkjn0e57a7wm6c863uj,moonshot,uluna,950,uluna,9058,true
56BBCBD3710A90E74312356B735CB3C226E41B9E0432EE25323ACD74DD5980DF,2022-12-09 15:57:55 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,moonshot,uluna,10008,uluna,2011,true
946531DBD4D5AFD2211516AB9836B5C61643AA5429FCCE3C385AF7B92F5BC5DB,2022-12-09 15:57:43 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1lelhxdzwn9ddecv6sv0kcxj5tguurxnzcfs5wf,Orbital Command,uluna,95,uluna,9911,true
946531DBD4D5AFD2211516AB9836B5C61643AA5429FCCE3C385AF7B92F5BC5DB,2022-12-09 15:57:43 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Orbital Command,uluna,10006,uluna,2079,true
2446774792BA33DF722A2FA6EF5DEA7DEEE4FA459D284FD9C5E0AB3FB5EF99AD,2022-12-09 15:57:24 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1yy5379nk24xffpq4egw7ue4ad3j7l79ma2enmz," AutoStake 🛡️ Slash Protected",uluna,95,uluna,9914,true
2446774792BA33DF722A2FA6EF5DEA7DEEE4FA459D284FD9C5E0AB3FB5EF99AD,2022-12-09 15:57:24 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy," AutoStake 🛡️ Slash Protected",uluna,10009,uluna,2040,true
FC69D471BAA396A03E6F40146B759205AFC1E544441C2681CC52E1646A9C5EA0,2022-12-09 15:57:06 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1tz203ptlsfs8c63f2j0d0872pt5frjrvtfg0vd,🔥 LUNC DAO 🔥,uluna,950,uluna,9059,true
FC69D471BAA396A03E6F40146B759205AFC1E544441C2681CC52E1646A9C5EA0,2022-12-09 15:57:06 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,🔥 LUNC DAO 🔥,uluna,10009,uluna,2005,true
361FDFEC941D18A8D8675F92DB1F7C1FB15E259A5C305BC5268EBE29CB853AED,2022-12-09 15:55:17 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1ge3vqn6cjkk2xkfwpg5ussjwxvahs2f6at87yp,coinhall.org,uluna,4754,uluna,5255,true
361FDFEC941D18A8D8675F92DB1F7C1FB15E259A5C305BC5268EBE29CB853AED,2022-12-09 15:55:17 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,coinhall.org,uluna,10009,uluna,2065,true
D51EEADAD4D0B070AA11372EE853A78E164E219295D8FA75372BB96F28365E5C,2022-12-09 15:54:58 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper13qjxhnw98lm36rxc9yjakkmulhpv7zctdhcl03,Gidorah,uluna,9407,uluna,596,true
D51EEADAD4D0B070AA11372EE853A78E164E219295D8FA75372BB96F28365E5C,2022-12-09 15:54:58 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Gidorah,uluna,10003,uluna,2006,true
3401840A464C817CFAE126947E94B545FAA35D3EE1E67AE8066BA52B9A33B175,2022-12-09 15:54:22 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,PFC - Panama Flower Company,uluna,10008,uluna,2073,true
3401840A464C817CFAE126947E94B545FAA35D3EE1E67AE8066BA52B9A33B175,2022-12-09 15:54:22 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1hr7svdp2rga9vf3ry95sx7g5wyspgwmg96vqg5,PFC - Panama Flower Company,uluna,6560,uluna,3448,true
BE430FED04EB9B35F0EFFB56F756EC03173C0EF8EFD343D0C67B9ED2D21D7E54,2022-12-09 15:53:57 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,FreshLUNA.com,uluna,10006,uluna,2091,true
BE430FED04EB9B35F0EFFB56F756EC03173C0EF8EFD343D0C67B9ED2D21D7E54,2022-12-09 15:53:57 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1ygwhuksjq3nymd9n8kmceaxd3vxv97u7ja33aj,FreshLUNA.com,uluna,95,uluna,9911,true
7CD30389AF55CEEB04D5E44118FDA99685DCADDE61945777D1ED37A05CDFD0CC,2022-12-09 15:53:45 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy," polkachu.com",uluna,10009,uluna,2088,true
7CD30389AF55CEEB04D5E44118FDA99685DCADDE61945777D1ED37A05CDFD0CC,2022-12-09 15:53:45 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1rr2g4z2ch4cqwl8s70yj94a5l2vakg0v36nmjh," polkachu.com",uluna,95,uluna,9914,true
55F9CC35C34E9804F32A5F00A95688A7DEB5D25F7B8AE81633F2F264DE85E6E1,2022-12-09 15:53:21 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1cqc26lnatzxvu0z5nd4yx8m4ecllkm7jlakwrw,CAPAPULT,uluna,475,uluna,9534,true
55F9CC35C34E9804F32A5F00A95688A7DEB5D25F7B8AE81633F2F264DE85E6E1,2022-12-09 15:53:21 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,CAPAPULT,uluna,10009,uluna,2071,true
089864027748C3ED77AD44E957BEB279DD4208FB4066E3BC733E6A6F4556CD88,2022-12-09 15:52:58 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1lelhxdzwn9ddecv6sv0kcxj5tguurxnzcfs5wf,Orbital Command,uluna,95,uluna,9912,true
089864027748C3ED77AD44E957BEB279DD4208FB4066E3BC733E6A6F4556CD88,2022-12-09 15:52:58 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Orbital Command,uluna,10007,uluna,2043,true
4BDD7229A450D6F3B665C3B4FE2F8580DAB55FD71C0099AC1FDCC7CBE681BFAF,2022-12-09 15:51:24 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1j4cc2p4f4t4m3z37gumr6cr64vm605aa4wmcyf,Moon Platoon,uluna,0,uluna,0,true
4BDD7229A450D6F3B665C3B4FE2F8580DAB55FD71C0099AC1FDCC7CBE681BFAF,2022-12-09 15:51:24 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Moon Platoon,uluna,0,uluna,0,true
484F71E1EE1BBDAEF62348CDE51F4760987343214D0791B2DBD7750BDBABEA64,2022-12-09 15:50:54 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,syncnode,uluna,10006,uluna,2038,true
484F71E1EE1BBDAEF62348CDE51F4760987343214D0791B2DBD7750BDBABEA64,2022-12-09 15:50:54 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1e4sju9ya52l8ndjcneut4hg52y228360j0w86r,syncnode,uluna,2851,uluna,7155,true
026D866D272C7F7D33FA075CBB55A8FA24D385C4E53254C7CCD20E6BE1FC6F23,2022-12-09 15:50:36 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Angel Protocol,uluna,10009,uluna,2063,true
026D866D272C7F7D33FA075CBB55A8FA24D385C4E53254C7CCD20E6BE1FC6F23,2022-12-09 15:50:36 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper10ge6t62gzesz378e09kkgqvx9ev7tf6xcsrqqu,Angel Protocol,uluna,9509,uluna,500,true
5470C17DBA9E6855FC809BED13A84C10FA5C49B088BE662314AC4E3D511ADD48,2022-12-09 15:49:30 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1ge3vqn6cjkk2xkfwpg5ussjwxvahs2f6at87yp,coinhall.org,uluna,4752,uluna,5253,true
5470C17DBA9E6855FC809BED13A84C10FA5C49B088BE662314AC4E3D511ADD48,2022-12-09 15:49:30 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,coinhall.org,uluna,10005,uluna,2019,true
B981F6443B74731C960709341EAB1FA6F213DCAA14F87FE3D0141AFA9DB9DA3E,2022-12-09 15:49:23 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1tz203ptlsfs8c63f2j0d0872pt5frjrvtfg0vd,🔥 LUNC DAO 🔥,uluna,950,uluna,9056,true
B981F6443B74731C960709341EAB1FA6F213DCAA14F87FE3D0141AFA9DB9DA3E,2022-12-09 15:49:23 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,🔥 LUNC DAO 🔥,uluna,10006,uluna,2062,true
F75160AE8B0DAB7751CE8E95356B80B305532E1C3C56E83E018A612A0AC24161,2022-12-09 15:49:17 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Synergy Nodes,uluna,10008,uluna,2056,true
F75160AE8B0DAB7751CE8E95356B80B305532E1C3C56E83E018A612A0AC24161,2022-12-09 15:49:17 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1tm0xkark2ufecmdhgaaw7gqsycyt4qag6py8x6,Synergy Nodes,uluna,95,uluna,9913,true
2288F4992F18FC48022FFBA2FF1FBC9EFD8D9FFA5B21A4F11BA9F66EF15BE730,2022-12-09 15:48:47 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Orbital Command,uluna,10006,uluna,2010,true
2288F4992F18FC48022FFBA2FF1FBC9EFD8D9FFA5B21A4F11BA9F66EF15BE730,2022-12-09 15:48:47 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1lelhxdzwn9ddecv6sv0kcxj5tguurxnzcfs5wf,Orbital Command,uluna,95,uluna,9911,true
79137FB522C17ED5068944D3108D041E660C54336E92904322878785B99DD314,2022-12-09 15:47:59 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy," polkachu.com",uluna,10005,uluna,2091,true
79137FB522C17ED5068944D3108D041E660C54336E92904322878785B99DD314,2022-12-09 15:47:59 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1rr2g4z2ch4cqwl8s70yj94a5l2vakg0v36nmjh," polkachu.com",uluna,95,uluna,9910,true
31FFD8BAF0032922E8A1557589FCE19D1EE7CCA5C98D96371EF3C0D786567163,2022-12-09 15:47:35 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper199fjq4rnfvz24cktl8cervx8h8e90rukmgdv5x,✅ CryptoCrew - 100% MEV revenue to $LUNA stakers! #IBCgang #REstake,uluna,95,uluna,9913,true
31FFD8BAF0032922E8A1557589FCE19D1EE7CCA5C98D96371EF3C0D786567163,2022-12-09 15:47:35 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,✅ CryptoCrew - 100% MEV revenue to $LUNA stakers! #IBCgang #REstake,uluna,10008,uluna,2009,true
79E5D2B4813690CA9E7E600F967B4A437032DF90B8CA92B1AEF5F40880F6D04B,2022-12-09 15:47:26 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1q8w4u2wyhx574m70gwe8km5za2ptanny9mnqy3,Ceres Ventures,uluna,0,uluna,0,true
79E5D2B4813690CA9E7E600F967B4A437032DF90B8CA92B1AEF5F40880F6D04B,2022-12-09 15:47:26 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Ceres Ventures,uluna,0,uluna,0,true
D2EC31FFCAA60CF53EEB81E7D24051D5FE1E1B91BE38DB5792DD46A8EBC70EC9,2022-12-09 15:47:08 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1u8lglu36g5x6shp2xyd35hcs45x9cvmj6tmvd8,Enigma,uluna,7606,uluna,2402,true
D2EC31FFCAA60CF53EEB81E7D24051D5FE1E1B91BE38DB5792DD46A8EBC70EC9,2022-12-09 15:47:08 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Enigma,uluna,10008,uluna,2051,true
CFBAFFD22260036BBE85F6F52349FDC8709918B5C70FA344165826D92CBE361C,2022-12-09 15:46:32 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper13qjxhnw98lm36rxc9yjakkmulhpv7zctdhcl03,Gidorah,uluna,9412,uluna,596,true
CFBAFFD22260036BBE85F6F52349FDC8709918B5C70FA344165826D92CBE361C,2022-12-09 15:46:32 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Gidorah,uluna,10008,uluna,2000,true
EF34064D075215A0D3B5530251CECD74DD33C8F5045456E81267B65C9F5AF5AB,2022-12-09 15:45:07 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1hr7svdp2rga9vf3ry95sx7g5wyspgwmg96vqg5,PFC - Panama Flower Company,uluna,6557,uluna,3447,true
